,author.uniqueId,total_views,avg_views,total_likes,avg_likes,total_comments,total_shares,total_collects,total_reposts,total_videos,followers,engagement_rate
5500,toenaugido,1881899,1881899.0,55509,55509.0,721,2453,9377,0,1,287600,0.03616559655964534
5501,tohadanggiamcan,24008,24008.0,207,207.0,5,24,89,0,1,18100,0.01353715428190603
5502,toi.la.toi19,1073,1073.0,18,18.0,7,1,4,0,1,131,0.027958993476234855
5503,toibenfoodandbeer,40584,20292.0,524,262.0,7,38,57,0,2,17000,0.015424797949931008
5504,toiladansaigon,9626483,320882.76666666666,249479,8315.966666666667,5482,66380,60903,0,30,370500,0.03970754428174859
5505,toilanguoisaigonofficial,848924,141487.33333333334,18320,3053.3333333333335,415,4652,9086,0,6,57800,0.03825195188261847
5506,toimenauan,42373,42373.0,257,257.0,8,45,117,0,1,327,0.010077171783919005
5507,toithichnauan,435181,217590.5,5656,2828.0,124,957,1470,0,2,54100,0.018858819663542296
5508,tokohrangga,500856,500856.0,10986,10986.0,367,1580,10803,0,1,301,0.047390866835976805
5509,tolanguyen_nek,34566,34566.0,1600,1600.0,31,66,242,0,1,1153,0.05609558525718915
5510,tom_laoshi,47443,47443.0,3068,3068.0,95,187,231,0,1,1545,0.07548004974390321
5511,tomanuni,14487,14487.0,77,77.0,24,14,13,0,1,1889,0.008835507696555533
5512,tommywinkler,2087033,2087033.0,138575,138575.0,2774,2551,6561,0,1,11500000,0.07209325391596587
5513,tong_kho_an_vat,375056,375056.0,2994,2994.0,220,638,528,0,1,2127,0.011678256047096967
5514,tongkhoanvatcukluk,501015,250507.5,5554,2777.0,348,1015,1729,0,2,12200,0.01725696835424089
5515,tongkhochanga1997,292444,292444.0,7671,7671.0,126,36,438,0,1,10100,0.028282337815103063
5516,tongkhogiadungviet2024,16793804,16793804.0,164166,164166.0,10345,18056,19386,0,1,48100,0.012620904709856088
5517,tongkhohuonggiang102,661731,220577.0,2077,692.3333333333334,116,246,422,0,3,46800,0.00432350909961903
5518,tonhoasen.hsg,995153,995153.0,105372,105372.0,783,2675,5697,0,1,732700,0.11508481610365441
5519,tony_khoa,263751,263751.0,4878,4878.0,174,1467,2412,0,1,11200,0.03386148298963795
5520,top1.anngon,23653382,23653382.0,946565,946565.0,0,22963,42568,0,1,143500,0.04278863800533894
5521,top10tphcm,127518,127518.0,1391,1391.0,10,193,213,0,1,30500,0.014170548471588326
5522,top1doanvat,82421,41210.5,371,185.5,55,338,60,0,2,26200,0.009997452105652685
5523,tophieubiet,43468,43468.0,264,264.0,55,14,26,0,1,602,0.008258949111990429
5524,toptphcm,111502,111502.0,2280,2280.0,35,128,134,0,1,13900,0.023111693063801547
5525,toqoso,46083,46083.0,3321,3321.0,57,72,80,0,1,8232,0.07660091573899269
5526,toquynhsoainhi,3034252,3034252.0,66173,66173.0,967,1371,4572,0,1,56800,0.02408600208552223
5527,toteteaa,3097516,1032505.3333333334,41071,13690.333333333334,1833,12887,5534,0,3,10900,0.01979812210816667
5528,totojoji4,542,542.0,24,24.0,6,1,1,0,1,1397,0.05904059040590406
5529,tovottravel,328077,164038.5,7931,3965.5,378,917,724,0,2,3507,0.03032824611295519
5530,tp.2808,152937,152937.0,3698,3698.0,24,52,371,0,1,1244,0.027102663188110138
5531,tr.cutee,85371,85371.0,907,907.0,44,343,455,0,1,9028,0.020487050637804406
5532,tra.angie,153,153.0,7,7.0,0,0,0,0,1,119,0.0457516339869281
5533,tra0398,304837,304837.0,10599,10599.0,288,3013,439,0,1,41100,0.047038253230414946
5534,tra_sua_kao_tea,81980,81980.0,664,664.0,15,71,153,0,1,1096,0.01101488167845816
5535,traanxngg,5779277,321070.94444444444,307194,17066.333333333332,2058,26418,60077,0,18,186800,0.06847690463703332
5536,traceyphan87,10455909,2091181.8,192688,38537.6,4544,9014,13321,0,5,133400,0.02099932201016669
5537,tracy.tracy0212,3556911,3556911.0,307011,307011.0,981,1893,39650,0,1,77900,0.09826925666681005
5538,tracychoibep,1095965,1095965.0,14254,14254.0,540,1254,5372,0,1,2227,0.019544419757930226
5539,tracyumcooking,1271835,1271835.0,44656,44656.0,179,1570,10444,0,1,112700,0.0446984082054669
5540,tradaubitcoin3thang2,10825,10825.0,449,449.0,10,28,27,0,1,710,0.047482678983833716
5541,trade.travatrasua,33197870,2074866.875,764455,47778.4375,7249,132676,94774,0,16,115900,0.030096930917555855
5542,tragqnh,161900,161900.0,2138,2138.0,91,79,93,0,1,8929,0.014830142063001853
5543,trahanh2000,3950753,987688.25,158509,39627.25,2211,24468,25882,0,4,77800,0.053425258425419155
5544,trai.ho.nguyn7,254,254.0,51,51.0,4,0,7,0,1,1278,0.2440944881889764
5545,traicaysaytrucvien,18183986,9091993.0,174782,87391.0,3115,5709,17589,0,2,65100,0.011064405790897552
5546,traicaysaytuongvy,1716127,1716127.0,10057,10057.0,475,663,1408,0,1,35300,0.007343862080137426
5547,traicayto.anvatnhabo,307,307.0,5,5.0,0,0,1,0,1,194,0.019543973941368076
5548,traidantovcccdao.com,2904,2904.0,354,354.0,3,3,10,0,1,4098,0.12741046831955924
5549,trainghiemcunganbu,1984,1984.0,18,18.0,0,4,0,0,1,713,0.011088709677419355
5550,tramaanhnef,19419,19419.0,604,604.0,10,277,266,0,1,2487,0.059580822905401926
5551,tramanhfashion23,1862263,1862263.0,36326,36326.0,596,3674,954,0,1,10500,0.022311563941290784
5552,tramanhgd,8908047,8908047.0,522457,522457.0,13777,3445,2203,0,1,22800,0.060830617530419406
5553,trambuon12,2291842,2291842.0,126689,126689.0,1741,4222,11344,0,1,610000,0.06282981113008664
5554,tramnaugi,1976,1976.0,15,15.0,0,9,7,0,1,7665,0.01568825910931174
5555,trampham_1098,4132658,4132658.0,123999,123999.0,3456,2007,4282,0,1,7018,0.03236270700357978
5556,tramphatosaka,12132,12132.0,392,392.0,6,10,30,0,1,10700,0.0361028684470821
5557,tramy.barista,283019,283019.0,3148,3148.0,201,336,872,0,1,2702,0.01610139248601684
5558,tran_huynh_thuy_tien,109091,109091.0,3171,3171.0,273,1691,1271,0,1,42900,0.058721617731985226
5559,tran_thanh64,99,99.0,3,3.0,0,0,0,0,1,1811,0.030303030303030304
5560,tran_thu62,177,177.0,7,7.0,1,0,0,0,1,140,0.04519774011299435
5561,tranbin37,172,172.0,7,7.0,1,0,0,0,1,18,0.046511627906976744
5562,tranchithientiktok,9953042,2488260.5,225215,56303.75,3337,27730,45511,0,4,96000,0.030321684566386838
5563,trandien.87,954,954.0,33,33.0,0,1,5,0,1,1858,0.040880503144654086
5564,trandong334,275215,275215.0,2560,2560.0,85,120,822,0,1,1472,0.013033446578129826
5565,trang.bun1,28393,28393.0,1822,1822.0,15,94,32,0,1,2395,0.06913675906033177
5566,trang.thch.review,435,217.5,12,6.0,0,0,1,0,2,67,0.029885057471264367
5567,trang.xinh46,27736,27736.0,306,306.0,170,139,134,0,1,229500,0.02700461494087107
5568,trang140793,195,195.0,14,14.0,0,0,1,0,1,106,0.07692307692307693
5569,trang168297,229,229.0,32,32.0,14,3,10,0,1,1210,0.2576419213973799
5570,trangabby999,1632359,1632359.0,49035,49035.0,700,237,1356,0,1,375900,0.03144406346888154
5571,trangakaya,1552,1552.0,35,35.0,0,0,2,0,1,6208,0.02384020618556701
5572,tranganquan.sg,17303,17303.0,1879,1879.0,60,277,602,0,1,10700,0.16286193145697278
5573,tranganquanquan7,563,563.0,16,16.0,0,0,0,0,1,87,0.028419182948490232
5574,tranghana6869,1818776,1818776.0,10494,10494.0,167,100,998,0,1,15300,0.006465337127826626
5575,trangheothi,2306350,576587.5,77789,19447.25,714,4261,25506,0,4,309700,0.04694430593795391
5576,tranghuynh1188,578545,578545.0,6039,6039.0,240,1409,1200,0,1,1078,0.015362677060557087
5577,trangicungan,617,617.0,23,23.0,1,1,4,0,1,6,0.04700162074554295
5578,trangkiudaily,7591955,7591955.0,230974,230974.0,2311,4843,33095,0,1,514400,0.035725053691703916
5579,tranglazycook,2193356,2193356.0,62300,62300.0,727,8954,30440,0,1,12200,0.046696021986398925
5580,tranglefitness,3906337,3906337.0,195515,195515.0,924,4726,30382,0,1,316200,0.05927471183361804
5581,trangminh0873,57846,57846.0,484,484.0,30,68,54,0,1,1060,0.010994710092314076
5582,trangmixuhmkids,503815,503815.0,678,678.0,11,52,259,0,1,2845,0.0019848555521371934
5583,trangnauandongian,1265215,421738.3333333333,25581,8527.0,746,4472,7661,0,3,36800,0.030397995597586182
5584,trangnguyen1504_hn,2810011,2810011.0,40986,40986.0,990,12159,7962,0,1,55700,0.02209849000591101
5585,trangsoncooking,94109,94109.0,1346,1346.0,11,127,276,0,1,1661,0.018701718220361496
5586,trangtam2607,7559806,2519935.3333333335,312709,104236.33333333333,1738,9263,46110,0,3,667300,0.0489192447531061
5587,trangtranghanoireview,242573,242573.0,4787,4787.0,120,173,206,0,1,384,0.021791378265511824
5588,tranhadogiadung,1344,1344.0,20,20.0,1,6,9,0,1,1416,0.026785714285714284
5589,tranhai2806,7537,7537.0,114,114.0,24,6,12,0,1,28500,0.02069789040732387
5590,tranhealthyne,2856832,476138.6666666667,66849,11141.5,688,4690,24484,0,6,21200,0.03385253315560733
5591,tranliendoanh_99,2621264,1310632.0,137667,68833.5,521,8337,13696,0,2,319900,0.061123564814532225
5592,tranly.1991_,659,659.0,54,54.0,9,0,2,0,1,264,0.09863429438543247
5593,tranminhkhoiminhkhoi,40776,40776.0,1920,1920.0,76,39,103,0,1,30500,0.05243280360996665
5594,trannam_biendao,63352,63352.0,742,742.0,18,8,23,0,1,42800,0.01248579366081576
5595,tranngocthienan4tuii,6008107,6008107.0,135849,135849.0,1982,3294,7467,0,1,42700,0.024731916392301267
5596,tranngocyen230,59488,59488.0,1145,1145.0,48,8,29,0,1,300300,0.020676438945669715
5597,tranoanh720,163143,163143.0,3607,3607.0,50,3702,285,0,1,4575,0.046854599952189185
5598,tranqtranq97,363000,363000.0,9890,9890.0,120,139,534,0,1,44800,0.029429752066115703
5599,transam1102,193508,193508.0,8615,8615.0,140,3262,3857,0,1,1717,0.0820327841742977
5600,translated_snackvideos,10451905,10451905.0,307163,307163.0,4176,27508,42450,0,1,75500,0.03648110081367942
5601,tranthidieu_0,42310,42310.0,1201,1201.0,12,182,65,0,1,2204,0.034507208697707396
5602,tranthikimhoa11,83,83.0,10,10.0,4,0,0,0,1,1103,0.1686746987951807
5603,tranthile0,1502,1502.0,44,44.0,16,1,2,0,1,4654,0.041944074567243674
5604,tranthinhuhao60,937960,937960.0,18771,18771.0,893,1267,1400,0,1,4198,0.02380805151605612
5605,tranthivan_1,14094,14094.0,146,146.0,24,2,11,0,1,10500,0.012984248616432525
5606,tranthuhuong2405,2343,2343.0,194,194.0,1,1,8,0,1,1773,0.08706786171574904
5607,trantran323,4955,4955.0,20,20.0,2,5,3,0,1,810,0.006054490413723511
5608,tranvanqui1995,368070,184035.0,7430,3715.0,318,995,346,0,2,9070,0.02469367239927188
5609,tranvu12,9986649,9986649.0,339242,339242.0,5111,20033,20645,0,1,41200,0.038554574212030485
5610,trashkitkat,9378571,9378571.0,1519636,1519636.0,15596,89161,100495,0,1,5834,0.18391799774187348
5611,trasua.hotcold,1676037,1676037.0,9380,9380.0,3054,24733,886,0,1,4817,0.02270415271261911
5612,trasua60giay,1272421,636210.5,50550,25275.0,753,3107,12326,0,2,55800,0.05244804981998882
5613,trasua82vinhvien,4629460,1543153.3333333333,84500,28166.666666666668,3424,27675,5841,0,3,17200,0.02623200114052179
5614,trasua952huynhtanphat,768,768.0,14,14.0,2,0,0,0,1,45,0.020833333333333332
5615,trasua_62,855702,855702.0,5425,5425.0,1001,386,1300,0,1,12200,0.009479935772032787
5616,trasuaamequangbinh,790255,790255.0,5640,5640.0,93,5636,154,0,1,31600,0.01458136930484464
5617,trasuaatun,282542,282542.0,3238,3238.0,81,27,263,0,1,24800,0.01277332219634603
5618,trasuabala,285443,142721.5,2786,1393.0,159,138,457,0,2,9594,0.01240177548582379
5619,trasuabay,628,628.0,15,15.0,0,0,1,0,1,29,0.025477707006369428
5620,trasuabunnydalat,4075645,4075645.0,72436,72436.0,503,470,3541,0,1,3298,0.018880447143948993
5621,trasuacongnhan,3570,3570.0,30,30.0,2,5,4,0,1,10200,0.011484593837535015
5622,trasuadaudau99,6240499,1248099.8,173099,34619.8,1037,3716,5332,0,5,104200,0.029354062872215828
5623,trasuahayu,2243835,280479.375,32196,4024.5,388,1320,1331,0,8,74700,0.01570302629204019
5624,trasuahianh,326,326.0,11,11.0,0,0,0,0,1,138,0.03374233128834356
5625,trasuahongkong,10384,10384.0,1574,1574.0,16,28,29,0,1,4249,0.15860939907550076
5626,trasualeminh,935380,935380.0,6353,6353.0,296,138,198,0,1,3227,0.007467553293848489
5627,trasuamemibinhtan,1617255,808627.5,70036,35018.0,1015,9555,4527,0,2,29600,0.052640430853514136
5628,trasuameomeo,311,311.0,10,10.0,5,1,4,0,1,94,0.06430868167202572
