Video ID,Bitrate,Codec Type,Quality Type
7335691579547585810,346246,h265_hvc1,28
7458069886657596677,811229,h264,20
7458069886657596677,459553,h265_hvc1,14
7458069886657596677,358193,h265_hvc1,28
7458069886657596677,342418,h264,25
7456706817800801541,1075301,h264,20
7456706817800801541,453817,h264,25
7395226494131342610,669793,h265_hvc1,2
7395226494131342610,656321,h264,20
7395226494131342610,434635,h265_hvc1,14
7395226494131342610,378040,h265_hvc1,28
7384107294247718177,549868,h264,20
7384107294247718177,309064,h264,24
7384107294247718177,305970,h265_hvc1,14
7384107294247718177,256353,h265_hvc1,28
7236676817325739265,551571,h265_hvc1,2
7236676817325739265,489075,h264,20
7236676817325739265,393193,h265_hvc1,14
7236676817325739265,335079,h265_hvc1,28
7236676817325739265,310712,h264,24
7444788566653242642,869044,h264,20
7444788566653242642,457172,h265_hvc1,14
7444788566653242642,384170,h265_hvc1,28
7371827581861006625,1094860,h264,20
7371827581861006625,904213,h265_hvc1,2
7371827581861006625,574899,h265_hvc1,14
7371827581861006625,497449,h265_hvc1,28
7371827581861006625,493081,h264,25
7325389295718567186,836084,h264,20
7325389295718567186,733665,h265_hvc1,2
7325389295718567186,467860,h264,24
7325389295718567186,447329,h265_hvc1,14
7325389295718567186,347507,h264,25
7325389295718567186,322898,h265_hvc1,28
7435665774007602439,574715,h265_hvc1,2
7435665774007602439,551780,h264,20
7435665774007602439,349521,h265_hvc1,14
7435665774007602439,285064,h265_hvc1,28
7435665774007602439,272384,h264,25
7281726452859440390,419646,h264,20
7281726452859440390,260407,h264,24
7281726452859440390,213437,h265_hvc1,14
7281726452859440390,202757,h264,25
7281726452859440390,189230,h265_hvc1,28
7340615792515419393,918861,h264,20
7340615792515419393,717753,h265_hvc1,2
7340615792515419393,448878,h265_hvc1,14
7340615792515419393,429556,h265_hvc1,28
7285253996942576901,772322,h264,20
7285253996942576901,721452,h265_hvc1,14
7285253996942576901,490932,h265_hvc1,28
7285253996942576901,320245,h264,25
7199950895872838918,522678,h264,20
7199950895872838918,329052,h264,24
7199950895872838918,320120,h265_hvc1,28
7199950895872838918,258522,h264,25
7361669013371505927,428093,h264,24
7361669013371505927,332270,h264,25
7361669013371505927,270701,h265_hvc1,14
7361669013371505927,198592,h265_hvc1,28
7236420948809846022,903230,h264,20
7236420948809846022,520892,h264,24
7236420948809846022,479881,h265_hvc1,14
7236420948809846022,400397,h265_hvc1,28
7236420948809846022,392380,h264,25
7359925282985299218,1293018,h265_hvc1,2
7359925282985299218,751331,h265_hvc1,14
7359925282985299218,618630,h265_hvc1,28
7359925282985299218,420805,h264,20
7304525494341487878,508055,h264,20
7304525494341487878,248218,h264,25
7194061968917974298,393428,h265_hvc1,2
7194061968917974298,328280,h264,20
7194061968917974298,296434,h265_hvc1,14
7194061968917974298,258262,h265_hvc1,28
7194061968917974298,202941,h264,24
7462772562120953094,1335179,h264,20
7462772562120953094,608395,h265_hvc1,28
7462772562120953094,591366,h264,25
7449215402682436870,138143,h264,20
7449215402682436870,127059,h265_hvc1,14
7449215402682436870,100156,h265_hvc1,28
7449215402682436870,97152,h264,25
7346878570184199430,626956,h264,24
7346878570184199430,460906,h264,25
7346878570184199430,409873,h265_hvc1,14
7346878570184199430,309904,h265_hvc1,28
7382206699983211792,817437,h264,20
7382206699983211792,382984,h265_hvc1,14
7382206699983211792,317639,h265_hvc1,28
7164048597221231878,659275,h264,20
7164048597221231878,515170,h265_hvc1,14
7164048597221231878,435370,h265_hvc1,28
7164048597221231878,404997,h264,24
7164048597221231878,315595,h264,25
7306943693733367045,578480,h264,20
7306943693733367045,350261,h264,24
7306943693733367045,288508,h265_hvc1,14
7306943693733367045,269826,h264,25
7306943693733367045,239885,h265_hvc1,28
7281130874370903298,1819706,h264,20
7281130874370903298,1641218,h265_hvc1,2
7281130874370903298,691618,h265_hvc1,14
7281130874370903298,656810,h265_hvc1,28
7452192771605007632,394076,h264,20
7452192771605007632,198765,h264,25
7289488396798512390,575222,h264,20
7289488396798512390,390164,h265_hvc1,14
7289488396798512390,333134,h264,24
7289488396798512390,325010,h265_hvc1,28
7289488396798512390,246807,h264,25
7158510248561544454,741480,h264,20
7158510248561544454,473055,h265_hvc1,14
7158510248561544454,433413,h264,24
7158510248561544454,398287,h265_hvc1,28
7158510248561544454,331219,h264,25
7176688854349401370,625218,h264,20
7176688854349401370,370657,h264,24
7176688854349401370,345903,h265_hvc1,28
7176688854349401370,283691,h264,25
7458538912252841234,1226214,h264,20
7458538912252841234,551482,h265_hvc1,14
7458538912252841234,449146,h265_hvc1,28
7311673574283054344,782757,h264,20
7311673574283054344,389913,h265_hvc1,14
7311673574283054344,336561,h265_hvc1,28
7343808597559708970,994728,h264,20
7343808597559708970,938767,h265_hvc1,14
7343808597559708970,768480,h265_hvc1,28
7343808597559708970,414458,h264,25
7184287187624545563,1095941,h264,20
7184287187624545563,656950,h265_hvc1,14
7184287187624545563,631614,h264,24
7184287187624545563,489822,h265_hvc1,28
7184287187624545563,470737,h264,25
7393727250740399367,3589618,h264,20
7393727250740399367,2388429,h265_hvc1,14
7393727250740399367,1938379,h265_hvc1,28
7425495183883554064,2200198,h264,20
7425495183883554064,1657945,h265_hvc1,2
7425495183883554064,861134,h265_hvc1,14
7425495183883554064,682523,h265_hvc1,28
7454854126795623698,1123911,h264,20
7454854126795623698,472720,h265_hvc1,14
7454854126795623698,421563,h265_hvc1,28
7314145130678717714,1913711,h264,20
7314145130678717714,1196324,h265_hvc1,2
7314145130678717714,828400,h265_hvc1,14
7314145130678717714,605501,h265_hvc1,28
7441818480942370103,1958832,h264,20
7441818480942370103,1344621,h265_hvc1,14
7441818480942370103,923578,h265_hvc1,28
7441818480942370103,647410,h264,25
7465251631269956872,3422103,h265_hvc1,2
7465251631269956872,2588387,h264,20
7465251631269956872,1530754,h265_hvc1,14
7465251631269956872,1254459,h265_hvc1,28
7418538104073555221,923793,h265_hvc1,2
7418538104073555221,529133,h264,20
7418538104073555221,308759,h265_hvc1,14
7418538104073555221,259650,h265_hvc1,28
7464447945098677512,1044856,h265_hvc1,2
7464447945098677512,829049,h264,20
7464447945098677512,689216,h265_hvc1,14
7464447945098677512,623561,h265_hvc1,28
7394740381239250193,1847247,h264,20
7394740381239250193,1114963,h265_hvc1,2
7394740381239250193,566615,h265_hvc1,14
7394740381239250193,445647,h265_hvc1,28
7229313351908592922,2324386,h264,20
7229313351908592922,1332757,h265_hvc1,2
7229313351908592922,1254241,h264,24
7229313351908592922,875562,h264,25
7229313351908592922,812875,h265_hvc1,14
7229313351908592922,701509,h265_hvc1,28
7464447567196196103,974872,h265_hvc1,2
7464447567196196103,581719,h265_hvc1,14
7464447567196196103,561907,h265_hvc1,28
7464447567196196103,465552,h264,20
7133179792026783002,2376928,h264,20
7133179792026783002,1536116,h265_hvc1,14
7133179792026783002,1288344,h264,24
7133179792026783002,1140587,h265_hvc1,28
7450364353578093867,1246200,h264,20
7450364353578093867,1036864,h265_hvc1,2
7450364353578093867,696922,h265_hvc1,14
7450364353578093867,560623,h265_hvc1,28
7450364353578093867,499718,h264,25
7305231699556846855,572073,h265_hvc1,14
7305231699556846855,480777,h264,20
7305231699556846855,447752,h265_hvc1,28
7396724518707907870,1949318,h264,20
7396724518707907870,1863729,h265_hvc1,2
7396724518707907870,1248402,h265_hvc1,14
7396724518707907870,972278,h265_hvc1,28
7396724518707907870,690213,h264,25
7305796310328691986,1614194,h264,20
7305796310328691986,1497402,h265_hvc1,2
7305796310328691986,849340,h265_hvc1,14
7305796310328691986,796544,h265_hvc1,28
7151735973418716421,1122383,h264,20
7151735973418716421,895520,h265_hvc1,2
7151735973418716421,627384,h264,24
7151735973418716421,565575,h265_hvc1,14
7151735973418716421,448872,h265_hvc1,28
7194523366051679494,1019636,h264,20
7194523366051679494,944793,h265_hvc1,2
7194523366051679494,604781,h264,24
7194523366051679494,521544,h265_hvc1,14
7194523366051679494,463395,h265_hvc1,28
7194523366051679494,460039,h264,25
7308280818294639873,2501379,h264,20
7308280818294639873,1516505,h265_hvc1,2
7308280818294639873,837457,h265_hvc1,14
7308280818294639873,808532,h265_hvc1,28
7428421741958974727,960200,h264,24
7428421741958974727,686007,h264,25
7428421741958974727,653649,h265_hvc1,14
7428421741958974727,477537,h265_hvc1,28
7377757602702249237,3130886,h264,20
7377757602702249237,2499184,h265_hvc1,2
7377757602702249237,1437989,h265_hvc1,14
7377757602702249237,1111551,h265_hvc1,28
7246742998313340166,919976,h264,20
7246742998313340166,528665,h264,24
7246742998313340166,518868,h265_hvc1,14
7246742998313340166,428360,h265_hvc1,28
7253292618891808005,2314038,h264,20
7253292618891808005,1788698,h265_hvc1,2
7253292618891808005,1343754,h264,24
7253292618891808005,1139036,h265_hvc1,14
7253292618891808005,991924,h265_hvc1,28
7373922197825539345,3112939,h264,20
7373922197825539345,2521320,h265_hvc1,2
7373922197825539345,1083220,h265_hvc1,14
7373922197825539345,888117,h265_hvc1,28
7335513985199967494,1020752,h264,20
7335513985199967494,991173,h265_hvc1,2
7335513985199967494,546653,h265_hvc1,14
7335513985199967494,450950,h265_hvc1,28
7335513985199967494,369852,h264,25
7283049146070732040,1159883,h264,20
7283049146070732040,870854,h265_hvc1,2
7283049146070732040,687751,h264,24
7283049146070732040,551126,h265_hvc1,14
7283049146070732040,519111,h264,25
7283049146070732040,401784,h265_hvc1,28
6989420497142402330,3067099,h264,20
6989420497142402330,2684320,h265_hvc1,14
6989420497142402330,1861420,h265_hvc1,28
6989420497142402330,1595608,h264,24
7358372727742401824,2869988,h265_hvc1,2
7358372727742401824,2760626,h264,20
7358372727742401824,1857408,h265_hvc1,14
7358372727742401824,1328574,h264,24
7358372727742401824,1219414,h265_hvc1,28
7358372727742401824,842438,h264,25
7126513825230146842,866542,h264,20
7126513825230146842,595759,h265_hvc1,14
7126513825230146842,506932,h265_hvc1,28
7126513825230146842,451837,h264,24
7401926026487401745,1477229,h264,20
7401926026487401745,818392,h265_hvc1,2
7401926026487401745,506345,h265_hvc1,14
7401926026487401745,423687,h265_hvc1,28
7374554037921811755,1574049,h265_hvc1,2
7374554037921811755,1126680,h264,20
7374554037921811755,534746,h265_hvc1,14
7374554037921811755,425831,h265_hvc1,28
7374554037921811755,386475,h264,25
7279732928022678789,1496831,h264,20
7279732928022678789,562202,h264,25
7428523107847130386,999652,h264,20
7428523107847130386,415966,h264,25
7333858004082674952,1669637,h265_hvc1,2
7333858004082674952,1308301,h264,20
7333858004082674952,990624,h265_hvc1,14
7333858004082674952,808805,h265_hvc1,28
7454810751547624712,1496050,h265_hvc1,2
7454810751547624712,1414230,h264,20
7454810751547624712,804028,h265_hvc1,14
7454810751547624712,640407,h265_hvc1,28
7276408973056593154,1973723,h264,20
7276408973056593154,1040760,h265_hvc1,14
7276408973056593154,772848,h265_hvc1,28
7329316422629281030,1959680,h264,20
7329316422629281030,1734120,h265_hvc1,2
7329316422629281030,956014,h264,24
7329316422629281030,873091,h265_hvc1,14
7329316422629281030,697176,h265_hvc1,28
7329316422629281030,649710,h264,25
7382491169739115808,3879898,h265_hvc1,2
7382491169739115808,3376329,h264,20
7382491169739115808,1816627,h265_hvc1,14
7382491169739115808,1276949,h265_hvc1,28
7382491169739115808,1178460,h264,25
7443303968761056519,1469015,h264,20
7443303968761056519,515729,h265_hvc1,28
7408326685545762053,1585334,h264,20
7408326685545762053,776383,h265_hvc1,14
7408326685545762053,624175,h265_hvc1,28
7408326685545762053,598877,h264,25
7295040520080903467,2466793,h265_hvc1,2
7295040520080903467,2004319,h264,20
7295040520080903467,1354098,h265_hvc1,14
7295040520080903467,1110539,h265_hvc1,28
7295040520080903467,630356,h264,25
7371931746771668257,1067348,h264,20
7371931746771668257,602875,h265_hvc1,14
7371931746771668257,550436,h264,24
7371931746771668257,480174,h265_hvc1,28
7169244038598561029,2566883,h264,20
7169244038598561029,2289727,h265_hvc1,2
7169244038598561029,1522864,h265_hvc1,14
7169244038598561029,1347573,h264,24
7169244038598561029,1223750,h265_hvc1,28
7169244038598561029,869639,h264,25
7434223814965218616,1431778,h264,30
7434223814965218616,808411,h264,24
7434223814965218616,639686,h265_hvc1,14
7434223814965218616,505886,h264,25
7434223814965218616,427137,h265_hvc1,28
7359861519875689774,1456266,h265_hvc1,2
7359861519875689774,896483,h264,20
7359861519875689774,685054,h265_hvc1,14
7359861519875689774,503287,h265_hvc1,28
7359861519875689774,385689,h264,25
7164245975416982811,2331563,h264,20
7164245975416982811,1509242,h264,24
7164245975416982811,1217403,h265_hvc1,28
7365355584381521159,1997932,h264,20
7365355584381521159,1598608,h265_hvc1,2
7365355584381521159,956442,h265_hvc1,14
7365355584381521159,783704,h265_hvc1,28
7328347424345427246,615210,h264,20
7328347424345427246,344136,h265_hvc1,14
7328347424345427246,252796,h265_hvc1,28
7328347424345427246,221700,h264,25
7159536336855141658,1077969,h264,20
7159536336855141658,592973,h264,24
7159536336855141658,535767,h265_hvc1,14
7159536336855141658,418425,h265_hvc1,28
7081069262827212059,1208026,h264,20
7081069262827212059,733841,h265_hvc1,14
7081069262827212059,690019,h264,24
7081069262827212059,555928,h265_hvc1,28
7439948617739160839,1339842,h265_hvc1,2
7439948617739160839,1247745,h264,20
7439948617739160839,616315,h265_hvc1,14
7439948617739160839,477632,h265_hvc1,28
7382167535719959826,2995888,h265_hvc1,2
7382167535719959826,2659255,h264,20
7382167535719959826,1560744,h265_hvc1,14
7382167535719959826,1231836,h265_hvc1,28
7356580007248006407,2385940,h265_hvc1,2
7356580007248006407,2013627,h264,20
7356580007248006407,1340814,h265_hvc1,14
7356580007248006407,1063582,h265_hvc1,28
7436362906079350024,2805868,h265_hvc1,2
7436362906079350024,2645102,h264,20
7436362906079350024,1408916,h265_hvc1,14
7436362906079350024,1139988,h265_hvc1,28
7445673140610403591,1442344,h265_hvc1,2
7445673140610403591,1211129,h264,20
7445673140610403591,882217,h265_hvc1,14
7445673140610403591,714737,h265_hvc1,28
7347289211550092562,3276302,h265_hvc1,2
7347289211550092562,2298340,h264,20
7347289211550092562,1443995,h265_hvc1,14
7347289211550092562,1362463,h265_hvc1,28
7457015518487203089,1153666,h264,20
7457015518487203089,835125,h265_hvc1,2
7457015518487203089,463649,h265_hvc1,14
7457015518487203089,393925,h265_hvc1,28
7438797671034391826,3511391,h264,20
7438797671034391826,2859661,h265_hvc1,2
7438797671034391826,1374711,h265_hvc1,14
7438797671034391826,1262489,h265_hvc1,28
7380708915195038994,2064991,h265_hvc1,2
7380708915195038994,1931236,h264,20
7380708915195038994,1256603,h265_hvc1,14
7380708915195038994,1068922,h265_hvc1,28
7459240203866131730,1409151,h264,20
7459240203866131730,1331457,h265_hvc1,2
7459240203866131730,753487,h265_hvc1,14
7459240203866131730,585654,h265_hvc1,28
7307490265290362114,3058818,h265_hvc1,2
7307490265290362114,2812533,h264,20
7307490265290362114,1805010,h265_hvc1,14
7307490265290362114,1429231,h265_hvc1,28
7250163746457373957,3179987,h264,20
7250163746457373957,2754176,h265_hvc1,2
7250163746457373957,1789761,h264,24
7250163746457373957,1547539,h265_hvc1,14
7250163746457373957,1249067,h265_hvc1,28
7366496052737838344,3105492,h264,20
7366496052737838344,2842703,h265_hvc1,2
7366496052737838344,1778635,h265_hvc1,14
7366496052737838344,1451404,h265_hvc1,28
7314305386113223954,2355523,h264,20
7312387353409015042,1830214,h265_hvc1,2
7312387353409015042,1760997,h264,20
7312387353409015042,977309,h265_hvc1,14
7312387353409015042,756400,h265_hvc1,28
7386197830815288583,1858198,h265_hvc1,2
7386197830815288583,1491930,h264,20
7386197830815288583,1032024,h265_hvc1,14
7386197830815288583,866945,h265_hvc1,28
7343469558973418760,2680104,h264,20
7343469558973418760,2318399,h265_hvc1,2
7343469558973418760,1583185,h265_hvc1,14
7343469558973418760,1315856,h265_hvc1,28
7449953999240924423,3278565,h264,20
7449953999240924423,3050484,h265_hvc1,2
7449953999240924423,1542239,h265_hvc1,14
7449953999240924423,1340974,h265_hvc1,28
7279373720840457490,2096159,h264,20
7279373720840457490,2006394,h265_hvc1,2
7279373720840457490,1282702,h265_hvc1,14
7279373720840457490,1041040,h265_hvc1,28
7431588220137213192,2256706,h265_hvc1,2
7431588220137213192,1822296,h264,20
7431588220137213192,1211429,h265_hvc1,14
7431588220137213192,901849,h265_hvc1,28
7392554454635138311,1574937,h264,20
7392554454635138311,885036,h265_hvc1,14
7392554454635138311,778985,h265_hvc1,28
7165785835076341018,1127179,h264,20
7165785835076341018,734445,h265_hvc1,14
7165785835076341018,640767,h264,24
7165785835076341018,635237,h265_hvc1,28
7410606337110920455,3002731,h264,10
7410606337110920455,2669818,h265_hvc1,2
7410606337110920455,2572271,h264,20
7410606337110920455,1633527,h265_hvc1,14
7410606337110920455,1290776,h265_hvc1,28
7382433764212788481,1742234,h264,20
7382433764212788481,1196979,h265_hvc1,2
7382433764212788481,737355,h265_hvc1,14
7382433764212788481,518578,h265_hvc1,28
7441952318498606353,2907049,h264,20
7441952318498606353,2839193,h265_hvc1,2
7441952318498606353,1603473,h265_hvc1,14
7441952318498606353,1283822,h265_hvc1,28
7394370184951205138,1339372,h265_hvc1,2
7394370184951205138,1092382,h264,20
7394370184951205138,678170,h265_hvc1,14
7394370184951205138,535386,h265_hvc1,28
7357242672765078791,1932790,h265_hvc1,2
7357242672765078791,1691458,h264,20
7357242672765078791,1169315,h265_hvc1,14
7357242672765078791,985655,h265_hvc1,28
7379185801546009872,1844547,h265_hvc1,2
7379185801546009872,1616806,h264,20
7379185801546009872,831102,h265_hvc1,14
7379185801546009872,784375,h265_hvc1,28
7414324643844197662,1190392,h264,20
7414324643844197662,665835,h265_hvc1,14
7414324643844197662,486655,h265_hvc1,28
